  27.6020 2.8271e+04 2.3208e+04 3.4840e+04 2.3466e+04 3.4642e+04 2.7407e+04 2.9147e+04 2.6931e+04 2.9611e+04
  27.7296 2.7681e+04 2.2734e+04 3.4095e+04 2.2985e+04 3.3901e+04 2.6840e+04 2.8534e+04 2.6371e+04 2.8991e+04
  27.8571 2.7105e+04 2.2271e+04 3.3368e+04 2.2516e+04 3.3179e+04 2.6286e+04 2.7936e+04 2.5824e+04 2.8386e+04
  27.9847 2.6543e+04 2.1819e+04 3.2658e+04 2.2059e+04 3.2474e+04 2.5745e+04 2.7352e+04 2.5290e+04 2.7796e+04
  28.1122 2.5994e+04 2.1378e+04 3.1966e+04 2.1612e+04 3.1786e+04 2.5217e+04 2.6782e+04 2.4769e+04 2.7220e+04
  28.2398 2.5459e+04 2.0946e+04 3.1291e+04 2.1175e+04 3.1115e+04 2.4701e+04 2.6226e+04 2.4260e+04 2.6658e+04
  28.3673 2.4936e+04 2.0525e+04 3.0633e+04 2.0748e+04 3.0460e+04 2.4198e+04 2.5683e+04 2.3764e+04 2.6108e+04
  28.4949 2.4425e+04 2.0114e+04 2.9990e+04 2.0332e+04 2.9821e+04 2.3706e+04 2.5153e+04 2.3279e+04 2.5572e+04
  28.6224 2.3927e+04 1.9712e+04 2.9362e+04 1.9925e+04 2.9198e+04 2.3226e+04 2.4636e+04 2.2805e+04 2.5049e+04
  28.7500 2.3440e+04 1.9320e+04 2.8750e+04 1.9527e+04 2.8589e+04 2.2757e+04 2.4131e+04 2.2343e+04 2.4538e+04
  28.8776 2.2965e+04 1.8936e+04 2.8152e+04 1.9139e+04 2.7995e+04 2.2299e+04 2.3638e+04 2.1892e+04 2.4039e+04
  29.0051 2.2501e+04 1.8561e+04 2.7569e+04 1.8760e+04 2.7415e+04 2.1852e+04 2.3157e+04 2.1451e+04 2.3552e+04
  29.1327 2.2048e+04 1.8195e+04 2.6999e+04 1.8389e+04 2.6849e+04 2.1415e+04 2.2687e+04 2.1020e+04 2.3076e+04
